run_id,best_config,best_value,runtime
0,"{'N_estimators': 190.0, 'criterion': 'squared_error', 'Min_sample_leaves': 8.0, 'Min_impurity_decrease': 0.0, 'Max_depth': 19.0}",0.7463132208042829,1.1619248390197754
1,"{'N_estimators': 10.0, 'criterion': 'poisson', 'Min_sample_leaves': 15.0, 'Min_impurity_decrease': 0.5, 'Max_depth': 15.0}",0.7658138943202901,1.233689785003662
2,"{'N_estimators': 10.0, 'criterion': 'poisson', 'Min_sample_leaves': 19.0, 'Min_impurity_decrease': 0.25, 'Max_depth': 1.0}",0.7704497308029867,1.1348142623901367
3,"{'N_estimators': 100.0, 'criterion': 'squared_error', 'Min_sample_leaves': 2.0, 'Min_impurity_decrease': 0.0, 'Max_depth': 6.0}",0.15376389353066747,1.0935754776000977
4,"{'N_estimators': 10.0, 'criterion': 'squared_error', 'Min_sample_leaves': 3.0, 'Min_impurity_decrease': 0.0, 'Max_depth': 9.0}",0.08309341603589217,1.1823968887329102
5,"{'N_estimators': 50.0, 'criterion': 'poisson', 'Min_sample_leaves': 1.0, 'Min_impurity_decrease': 0.0, 'Max_depth': 2.0}",0.7571395283893052,1.2051753997802734
6,"{'N_estimators': 130.0, 'criterion': 'squared_error', 'Min_sample_leaves': 7.0, 'Min_impurity_decrease': 0.0, 'Max_depth': 9.0}",0.7444733850921499,1.0897843837738037
7,"{'N_estimators': 10.0, 'criterion': 'poisson', 'Min_sample_leaves': 4.0, 'Min_impurity_decrease': 0.0, 'Max_depth': 19.0}",0.7558334626890351,1.112464189529419
8,"{'N_estimators': 140.0, 'criterion': 'poisson', 'Min_sample_leaves': 2.0, 'Min_impurity_decrease': 0.0, 'Max_depth': 15.0}",0.7555534288361736,1.1971039772033691
9,"{'N_estimators': 10.0, 'criterion': 'squared_error', 'Min_sample_leaves': 3.0, 'Min_impurity_decrease': 0.0, 'Max_depth': 9.0}",0.08309341603589217,1.0906398296356201
